Lemma,URL,Wortart,Genus,Artikel,nur_im_Plural
Pensionist,https://www.dwds.de/wb/Pensionist,Substantiv,mask.,der,0
Pensionistin,https://www.dwds.de/wb/Pensionistin,Substantiv,fem.,die,0
per,https://www.dwds.de/wb/per,Präposition,,,0
perfekt,https://www.dwds.de/wb/perfekt,Adjektiv,,,0
Perron,https://www.dwds.de/wb/Perron,Substantiv,"mask., neutr.",der,0
Personal,https://www.dwds.de/wb/Personal,Substantiv,neutr.,das,0
Personalie,https://www.dwds.de/wb/Personalie,Substantiv,fem.,die,0
Personenstand,https://www.dwds.de/wb/Personenstand,Substantiv,mask.,der,0
persönlich,https://www.dwds.de/wb/pers%C3%B6nlich,Adjektiv,,,0
Pfanne,https://www.dwds.de/wb/Pfanne,Substantiv,fem.,die,0
Pfeffer,https://www.dwds.de/wb/Pfeffer,Substantiv,mask.,der,0
pflanzen,https://www.dwds.de/wb/pflanzen#1,Verb,,,0
Pflaster,https://www.dwds.de/wb/Pflaster,Substantiv,neutr.,das,0
Pflaume,https://www.dwds.de/wb/Pflaume,Substantiv,fem.,die,0
pflegen,https://www.dwds.de/wb/pflegen#1,Verb,,,0
Pfleger,https://www.dwds.de/wb/Pfleger,Substantiv,mask.,der,0
Pflegerin,https://www.dwds.de/wb/Pflegerin,Substantiv,fem.,die,0
Pflicht,https://www.dwds.de/wb/Pflicht,Substantiv,fem.,die,0
Phantasie,https://www.dwds.de/wb/Phantasie,Substantiv,fem.,die,0
Photograph,https://www.dwds.de/wb/Photograph,Substantiv,mask.,der,0
Photographie,https://www.dwds.de/wb/Photographie,Substantiv,fem.,die,0
Picknick,https://www.dwds.de/wb/Picknick,Substantiv,neutr.,das,0
Pille,https://www.dwds.de/wb/Pille,Substantiv,fem.,die,0
Pilz,https://www.dwds.de/wb/Pilz,Substantiv,mask.,der,0
Planung,https://www.dwds.de/wb/Planung,Substantiv,fem.,die,0
Plastik,https://www.dwds.de/wb/Plastik#2,Substantiv,"neutr., mask.","das, der",0
Politik,https://www.dwds.de/wb/Politik,Substantiv,fem.,die,0
Politiker,https://www.dwds.de/wb/Politiker,Substantiv,mask.,der,0
Politikerin,https://www.dwds.de/wb/Politikerin,Substantiv,fem.,die,0
politisch,https://www.dwds.de/wb/politisch,Adjektiv,,,0
Polizist,https://www.dwds.de/wb/Polizist,Substantiv,mask.,der,0
Polizistin,https://www.dwds.de/wb/Polizistin,Substantiv,fem.,die,0
populär,https://www.dwds.de/wb/popul%C3%A4r,Adjektiv,,,0
Portemonnaie,https://www.dwds.de/wb/Portemonnaie,Substantiv,neutr.,das,0
Portmonee,https://www.dwds.de/wb/Portmonee,Substantiv,neutr.,das,0
positiv,https://www.dwds.de/wb/positiv,Adjektiv,,,0
Poulet,https://www.dwds.de/wb/Poulet,Substantiv,neutr.,das,0
Praktikant,https://www.dwds.de/wb/Praktikant,Substantiv,mask.,der,0
Praktikantin,https://www.dwds.de/wb/Praktikantin,Substantiv,fem.,die,0
prima,https://www.dwds.de/wb/prima,Adjektiv,,,0
Produktion,https://www.dwds.de/wb/Produktion,Substantiv,fem.,die,0
produzieren,https://www.dwds.de/wb/produzieren,Verb,,,0
Professor,https://www.dwds.de/wb/Professor,Substantiv,mask.,der,0
Professorin,https://www.dwds.de/wb/Professorin,Substantiv,fem.,die,0
Profi,https://www.dwds.de/wb/Profi,Substantiv,mask.,der,0
Profisportler,https://www.dwds.de/wb/Profisportler,Substantiv,mask.,der,0
Profisportlerin,https://www.dwds.de/wb/Profisportlerin,Substantiv,fem.,die,0
prost,https://www.dwds.de/wb/prost,Interjektion,,,0
Protest,https://www.dwds.de/wb/Protest,Substantiv,mask.,der,0
protestieren,https://www.dwds.de/wb/protestieren,Verb,,,0
Prozess,https://www.dwds.de/wb/Prozess,Substantiv,mask.,der,0
Präsentation,https://www.dwds.de/wb/Pr%C3%A4sentation,Substantiv,fem.,die,0
präsentieren,https://www.dwds.de/wb/pr%C3%A4sentieren,Verb,,,0
Publikum,https://www.dwds.de/wb/Publikum,Substantiv,neutr.,das,0
Punkt,https://www.dwds.de/wb/Punkt,Substantiv,mask.,der,0
Puppe,https://www.dwds.de/wb/Puppe,Substantiv,fem.,die,0
Qualifikation,https://www.dwds.de/wb/Qualifikation,Substantiv,fem.,die,0
Quartier,https://www.dwds.de/wb/Quartier,Substantiv,neutr.,das,0
quer,https://www.dwds.de/wb/quer,Adverb,,,0
Quittung,https://www.dwds.de/wb/Quittung,Substantiv,fem.,die,0
Rabatt,https://www.dwds.de/wb/Rabatt,Substantiv,mask.,der,0
Radfahrer,https://www.dwds.de/wb/Radfahrer,Substantiv,mask.,der,0
Radfahrerin,https://www.dwds.de/wb/Radfahrerin,Substantiv,fem.,die,0
Rahm,https://www.dwds.de/wb/Rahm,Substantiv,mask.,der,0
Rand,https://www.dwds.de/wb/Rand,Substantiv,mask.,der,0
Rasen,https://www.dwds.de/wb/Rasen,Substantiv,mask.,der,0
rasieren,https://www.dwds.de/wb/rasieren,Verb,,,0
Rat,https://www.dwds.de/wb/Rat,Substantiv,mask.,der,0
Ratschlag,https://www.dwds.de/wb/Ratschlag,Substantiv,mask.,der,0
Raucher,https://www.dwds.de/wb/Raucher,Substantiv,"mask., neutr.","der, das",0
Raucherin,https://www.dwds.de/wb/Raucherin,Substantiv,fem.,die,0
rauf,https://www.dwds.de/wb/rauf,Adverb,,,0
rauf-,https://www.dwds.de/wb/rauf-,Affix,,,0
raus-,https://www.dwds.de/wb/raus-,Affix,,,0
reagieren,https://www.dwds.de/wb/reagieren,Verb,,,0
Reaktion,https://www.dwds.de/wb/Reaktion,Substantiv,fem.,die,0
realisieren,https://www.dwds.de/wb/realisieren,Verb,,,0
realistisch,https://www.dwds.de/wb/realistisch,Adjektiv,,,0
Realität,https://www.dwds.de/wb/Realit%C3%A4t,Substantiv,fem.,die,0
Recherche,https://www.dwds.de/wb/Recherche,Substantiv,fem.,die,0
Rechner,https://www.dwds.de/wb/Rechner,Substantiv,mask.,der,0
Recht,https://www.dwds.de/wb/Recht,Substantiv,neutr.,das,0
recht,https://www.dwds.de/wb/recht#1,Adjektiv,,,0
rechtlich,https://www.dwds.de/wb/rechtlich,Adjektiv,,,0
rechtzeitig,https://www.dwds.de/wb/rechtzeitig,Adjektiv,,,0
Rede,https://www.dwds.de/wb/Rede,Substantiv,fem.,die,0
reduzieren,https://www.dwds.de/wb/reduzieren,Verb,,,0
Referat,https://www.dwds.de/wb/Referat,Substantiv,neutr.,das,0
Reform,https://www.dwds.de/wb/Reform,Substantiv,fem.,die,0
Regal,https://www.dwds.de/wb/Regal#1,Substantiv,neutr.,das,0
Regel,https://www.dwds.de/wb/Regel,Substantiv,fem.,die,0
regelmäßig,https://www.dwds.de/wb/regelm%C3%A4%C3%9Fig,Adjektiv,,,0
regeln,https://www.dwds.de/wb/regeln,Verb,,,0
Region,https://www.dwds.de/wb/Region,Substantiv,fem.,die,0
regional,https://www.dwds.de/wb/regional,Adjektiv,,,0
reichen,https://www.dwds.de/wb/reichen,Verb,,,0
reif,https://www.dwds.de/wb/reif,Adjektiv,,,0
Reihenfolge,https://www.dwds.de/wb/Reihenfolge,Substantiv,fem.,die,0
reinigen,https://www.dwds.de/wb/reinigen,Verb,,,0
Reklame,https://www.dwds.de/wb/Reklame,Substantiv,fem.,die,0
Rekord,https://www.dwds.de/wb/Rekord,Substantiv,mask.,der,0
relativ,https://www.dwds.de/wb/relativ,Adjektiv,,,0
Religion,https://www.dwds.de/wb/Religion,Substantiv,fem.,die,0
rennen,https://www.dwds.de/wb/rennen,Verb,,,0
Rente,https://www.dwds.de/wb/Rente,Substantiv,fem.,die,0
Reportage,https://www.dwds.de/wb/Reportage,Substantiv,fem.,die,0
Reporter,https://www.dwds.de/wb/Reporter,Substantiv,mask.,der,0
Reporterin,https://www.dwds.de/wb/Reporterin,Substantiv,fem.,die,0
Reservierung,https://www.dwds.de/wb/Reservierung,Substantiv,fem.,die,0
Respekt,https://www.dwds.de/wb/Respekt,Substantiv,mask.,der,0
retten,https://www.dwds.de/wb/retten,Verb,,,0
Richter,https://www.dwds.de/wb/Richter,Substantiv,mask.,der,0
Richterin,https://www.dwds.de/wb/Richterin,Substantiv,fem.,die,0
Richtung,https://www.dwds.de/wb/Richtung,Substantiv,fem.,die,0
riesig,https://www.dwds.de/wb/riesig,Adjektiv,,,0
Risiko,https://www.dwds.de/wb/Risiko,Substantiv,neutr.,das,0
roh,https://www.dwds.de/wb/roh,Adjektiv,,,0
Rohr,https://www.dwds.de/wb/Rohr,Substantiv,neutr.,das,0
Rolle,https://www.dwds.de/wb/Rolle#2,Substantiv,fem.,die,0
Roman,https://www.dwds.de/wb/Roman,Substantiv,mask.,der,0
Rufnummer,https://www.dwds.de/wb/Rufnummer,Substantiv,fem.,die,0
Runde,https://www.dwds.de/wb/Runde,Substantiv,fem.,die,0
Rundfahrt,https://www.dwds.de/wb/Rundfahrt,Substantiv,fem.,die,0
runterwerfen,https://www.dwds.de/wb/runterwerfen,Verb,,,0
rück-,https://www.dwds.de/wb/r%C3%BCck-,Affix,,,0
Rückfahrt,https://www.dwds.de/wb/R%C3%BCckfahrt,Substantiv,fem.,die,0
Rückkehr,https://www.dwds.de/wb/R%C3%BCckkehr,Substantiv,fem.,die,0
rückwärts,https://www.dwds.de/wb/r%C3%BCckw%C3%A4rts,Adverb,,,0
Saal,https://www.dwds.de/wb/Saal,Substantiv,mask.,der,0
Sack,https://www.dwds.de/wb/Sack,Substantiv,mask.,der,0
Sahne,https://www.dwds.de/wb/Sahne,Substantiv,fem.,die,0
Saison,https://www.dwds.de/wb/Saison,Substantiv,fem.,die,0
Salbe,https://www.dwds.de/wb/Salbe,Substantiv,fem.,die,0
Salon,https://www.dwds.de/wb/Salon,Substantiv,mask.,der,0
salzig,https://www.dwds.de/wb/salzig,Adjektiv,,,0
Sand,https://www.dwds.de/wb/Sand,Substantiv,mask.,der,0
satt,https://www.dwds.de/wb/satt,Adjektiv,,,0
Sauce,https://www.dwds.de/wb/Sauce,Substantiv,fem.,die,0
Schachtel,https://www.dwds.de/wb/Schachtel,Substantiv,fem.,die,0
Schade,https://www.dwds.de/wb/Schade,Substantiv,mask.,der,0
Schaden,https://www.dwds.de/wb/Schaden,Substantiv,mask.,der,0
schaden,https://www.dwds.de/wb/schaden,Verb,,,0
schalten,https://www.dwds.de/wb/schalten#1,Verb,,,0
Schatten,https://www.dwds.de/wb/Schatten,Substantiv,mask.,der,0
schauen,https://www.dwds.de/wb/schauen,Verb,,,0
Schaufenster,https://www.dwds.de/wb/Schaufenster,Substantiv,neutr.,das,0
Schauspieler,https://www.dwds.de/wb/Schauspieler,Substantiv,mask.,der,0
Schauspielerin,https://www.dwds.de/wb/Schauspielerin,Substantiv,fem.,die,0
Scheibe,https://www.dwds.de/wb/Scheibe,Substantiv,fem.,die,0
scheiden,https://www.dwds.de/wb/scheiden,Verb,,,0
Scheidung,https://www.dwds.de/wb/Scheidung,Substantiv,fem.,die,0
Schein,https://www.dwds.de/wb/Schein#2,Substantiv,mask.,der,0
Schi,https://www.dwds.de/wb/Schi,Substantiv,mask.,der,0
schick,https://www.dwds.de/wb/schick,Adjektiv,,,0
schieben,https://www.dwds.de/wb/schieben,Verb,,,0
schief,https://www.dwds.de/wb/schief,Adjektiv,,,0
schießen,https://www.dwds.de/wb/schie%C3%9Fen,Verb,,,0
Schlaf,https://www.dwds.de/wb/Schlaf,Substantiv,mask.,der,0
Schlagobers,https://www.dwds.de/wb/Schlagobers,Substantiv,neutr.,das,0
Schlagrahm,https://www.dwds.de/wb/Schlagrahm,Substantiv,mask.,der,0
Schlagsahne,https://www.dwds.de/wb/Schlagsahne,Substantiv,fem.,die,0
Schlange,https://www.dwds.de/wb/Schlange,Substantiv,fem.,die,0
schlank,https://www.dwds.de/wb/schlank,Adjektiv,,,0
schließlich,https://www.dwds.de/wb/schlie%C3%9Flich,Adverb,,,0
schmal,https://www.dwds.de/wb/schmal,Adjektiv,,,0
Schmerzmittel,https://www.dwds.de/wb/Schmerzmittel,Substantiv,neutr.,das,0
schminken,https://www.dwds.de/wb/schminken,Verb,,,0
Schmuck,https://www.dwds.de/wb/Schmuck,Substantiv,mask.,der,0
Schmutz,https://www.dwds.de/wb/Schmutz,Substantiv,mask.,der,0
Schnupfen,https://www.dwds.de/wb/Schnupfen,Substantiv,mask.,der,0
Schreck,https://www.dwds.de/wb/Schreck,Substantiv,mask.,der,0
Schrecken,https://www.dwds.de/wb/Schrecken,Substantiv,mask.,der,0
Schreiben,https://www.dwds.de/wb/Schreiben,Substantiv,neutr.,das,0
schreien,https://www.dwds.de/wb/schreien,Verb,,,0
Schrift,https://www.dwds.de/wb/Schrift,Substantiv,fem.,die,0
Schriftsteller,https://www.dwds.de/wb/Schriftsteller,Substantiv,mask.,der,0
Schriftstellerin,https://www.dwds.de/wb/Schriftstellerin,Substantiv,fem.,die,0
Schritt,https://www.dwds.de/wb/Schritt,Substantiv,mask.,der,0
Schularbeit,https://www.dwds.de/wb/Schularbeit,Substantiv,fem.,die,0
Schuld,https://www.dwds.de/wb/Schuld,Substantiv,fem.,die,0
schuld,https://www.dwds.de/wb/schuld,Adjektiv,,,0
schuldig,https://www.dwds.de/wb/schuldig,Adjektiv,,,0
Schulter,https://www.dwds.de/wb/Schulter,Substantiv,fem.,die,0
Schutz,https://www.dwds.de/wb/Schutz,Substantiv,mask.,der,0
Schwammerl,https://www.dwds.de/wb/Schwammerl,Substantiv,"mask., neutr.","der, das",0
Schwangerschaft,https://www.dwds.de/wb/Schwangerschaft,Substantiv,fem.,die,0
schweigen,https://www.dwds.de/wb/schweigen,Verb,,,0
schwieger-,https://www.dwds.de/wb/schwieger-,Affix,,,0
Schwierigkeit,https://www.dwds.de/wb/Schwierigkeit,Substantiv,fem.,die,0
schwitzen,https://www.dwds.de/wb/schwitzen,Verb,,,0
schätzen,https://www.dwds.de/wb/sch%C3%A4tzen,Verb,,,0
Schüssel,https://www.dwds.de/wb/Sch%C3%BCssel,Substantiv,fem.,die,0
schütteln,https://www.dwds.de/wb/sch%C3%BCtteln,Verb,,,0
schützen,https://www.dwds.de/wb/sch%C3%BCtzen,Verb,,,0
seitdem,https://www.dwds.de/wb/seitdem,,,,0
Sekretär,https://www.dwds.de/wb/Sekret%C3%A4r#1,Substantiv,mask.,der,0
Sekretärin,https://www.dwds.de/wb/Sekret%C3%A4rin,Substantiv,fem.,die,0
selb,https://www.dwds.de/wb/selb,Demonstrativpronomen,,,0
selber,https://www.dwds.de/wb/selber,Demonstrativpronomen,,,0
selbstverständlich,https://www.dwds.de/wb/selbstverst%C3%A4ndlich,Adjektiv,,,0
selten,https://www.dwds.de/wb/selten,Adjektiv,,,0
seltsam,https://www.dwds.de/wb/seltsam,Adjektiv,,,0
Semester,https://www.dwds.de/wb/Semester,Substantiv,neutr.,das,0
Seminar,https://www.dwds.de/wb/Seminar,Substantiv,neutr.,das,0
Semmel,https://www.dwds.de/wb/Semmel,Substantiv,fem.,die,0
senden,https://www.dwds.de/wb/senden,Verb,,,0
Sender,https://www.dwds.de/wb/Sender,Substantiv,mask.,der,0
Senior,https://www.dwds.de/wb/Senior,Substantiv,mask.,der,0
Seniorin,https://www.dwds.de/wb/Seniorin,Substantiv,fem.,die,0
senkrecht,https://www.dwds.de/wb/senkrecht,Adjektiv,,,0
Serie,https://www.dwds.de/wb/Serie,Substantiv,fem.,die,0
Serviceangestellte,https://www.dwds.de/wb/Serviceangestellte,Substantiv,"fem., mask.","die, der",0
Sessel,https://www.dwds.de/wb/Sessel,Substantiv,mask.,der,0
sicher,https://www.dwds.de/wb/sicher,Adjektiv,,,0
Sicherheit,https://www.dwds.de/wb/Sicherheit,Substantiv,fem.,die,0
sichern,https://www.dwds.de/wb/sichern,Verb,,,0
sichtbar,https://www.dwds.de/wb/sichtbar,Adjektiv,,,0
Sieg,https://www.dwds.de/wb/Sieg,Substantiv,mask.,der,0
siegen,https://www.dwds.de/wb/siegen,Verb,,,0
Sieger,https://www.dwds.de/wb/Sieger,Substantiv,mask.,der,0
Siegerin,https://www.dwds.de/wb/Siegerin,Substantiv,fem.,die,0
siezen,https://www.dwds.de/wb/siezen,Verb,,,0
sinken,https://www.dwds.de/wb/sinken,Verb,,,0
Sinn,https://www.dwds.de/wb/Sinn,Substantiv,mask.,der,0
sinnlos,https://www.dwds.de/wb/sinnlos,Adjektiv,,,0
sinnvoll,https://www.dwds.de/wb/sinnvoll,Adjektiv,,,0
Sitz,https://www.dwds.de/wb/Sitz,Substantiv,mask.,der,0
Ski,https://www.dwds.de/wb/Ski,Substantiv,mask.,der,0
so dass,https://www.dwds.de/wb/so%20dass,Konjunktion,,,0
so genannt,https://www.dwds.de/wb/so%20genannt,Adjektiv,,,0
so viel,https://www.dwds.de/wb/so%20viel#1,Konjunktion,,,0
so viel,https://www.dwds.de/wb/so%20viel#2,Indefinitpronomen,,,0
sobald,https://www.dwds.de/wb/sobald,Konjunktion,,,0
Socke,https://www.dwds.de/wb/Socke,Substantiv,fem.,die,0
sodass,https://www.dwds.de/wb/sodass,Konjunktion,,,0
sogenannt,https://www.dwds.de/wb/sogenannt,Adjektiv,,,0
solange,https://www.dwds.de/wb/solange,Konjunktion,,,0
solch,https://www.dwds.de/wb/solch,Demonstrativpronomen,,,0
sonder-,https://www.dwds.de/wb/sonder-,Affix,,,0
Sonderangebot,https://www.dwds.de/wb/Sonderangebot,Substantiv,neutr.,das,0
sondern,https://www.dwds.de/wb/sondern#2,Konjunktion,,,0
Sorge,https://www.dwds.de/wb/Sorge,Substantiv,fem.,die,0
sorgen,https://www.dwds.de/wb/sorgen,Verb,,,0
Souvenir,https://www.dwds.de/wb/Souvenir,Substantiv,neutr.,das,0
soviel,https://www.dwds.de/wb/soviel#1,Konjunktion,,,0
soviel,https://www.dwds.de/wb/soviel#2,Indefinitpronomen,,,0
sowieso,https://www.dwds.de/wb/sowieso,Partikel,,,0
sowohl,https://www.dwds.de/wb/sowohl,Konjunktion,,,0
sozial,https://www.dwds.de/wb/sozial,Adjektiv,,,0
Sozialarbeiter,https://www.dwds.de/wb/Sozialarbeiter,Substantiv,mask.,der,0
Sozialarbeiterin,https://www.dwds.de/wb/Sozialarbeiterin,Substantiv,fem.,die,0
Soße,https://www.dwds.de/wb/So%C3%9Fe,Substantiv,fem.,die,0
sparsam,https://www.dwds.de/wb/sparsam,Adjektiv,,,0
spazieren gehen,https://www.dwds.de/wb/spazieren%20gehen,Verb,,,0
Speise,https://www.dwds.de/wb/Speise#1,Substantiv,fem.,die,0
Speisewagen,https://www.dwds.de/wb/Speisewagen,Substantiv,mask.,der,0
spezial-,https://www.dwds.de/wb/spezial-,Affix,,,0
Spezialist,https://www.dwds.de/wb/Spezialist,Substantiv,mask.,der,0
Spezialistin,https://www.dwds.de/wb/Spezialistin,Substantiv,fem.,die,0
speziell,https://www.dwds.de/wb/speziell,Adjektiv,,,0
Spiegel,https://www.dwds.de/wb/Spiegel,Substantiv,mask.,der,0
Spieler,https://www.dwds.de/wb/Spieler,Substantiv,mask.,der,0
Spielerin,https://www.dwds.de/wb/Spielerin,Substantiv,fem.,die,0
Spielplatz,https://www.dwds.de/wb/Spielplatz,Substantiv,mask.,der,0
Spielzeug,https://www.dwds.de/wb/Spielzeug,Substantiv,neutr.,das,0
spitz,https://www.dwds.de/wb/spitz,Adjektiv,,,0
Sportart,https://www.dwds.de/wb/Sportart,Substantiv,fem.,die,0
Sportler,https://www.dwds.de/wb/Sportler,Substantiv,mask.,der,0
Sportlerin,https://www.dwds.de/wb/Sportlerin,Substantiv,fem.,die,0
springen,https://www.dwds.de/wb/springen,Verb,,,0
Spritze,https://www.dwds.de/wb/Spritze,Substantiv,fem.,die,0
Spur,https://www.dwds.de/wb/Spur,Substantiv,fem.,die,0
spätestens,https://www.dwds.de/wb/sp%C3%A4testens,Adverb,,,0
spülen,https://www.dwds.de/wb/sp%C3%BClen,Verb,,,0
spüren,https://www.dwds.de/wb/sp%C3%BCren,Verb,,,0
Stadion,https://www.dwds.de/wb/Stadion,Substantiv,neutr.,das,0
stammen,https://www.dwds.de/wb/stammen,Verb,,,0
Standpunkt,https://www.dwds.de/wb/Standpunkt,Substantiv,mask.,der,0
Start,https://www.dwds.de/wb/Start,Substantiv,mask.,der,0
starten,https://www.dwds.de/wb/starten,Verb,,,0
Station,https://www.dwds.de/wb/Station,Substantiv,fem.,die,0
Statistik,https://www.dwds.de/wb/Statistik,Substantiv,fem.,die,0
statistisch,https://www.dwds.de/wb/statistisch,Adjektiv,,,0
statt,https://www.dwds.de/wb/statt#2,Präposition,,,0
Stau,https://www.dwds.de/wb/Stau,Substantiv,mask.,der,0
Staub,https://www.dwds.de/wb/Staub,Substantiv,mask.,der,0
Staub saugen,https://www.dwds.de/wb/Staub%20saugen,Verb,,,0
staubsaugen,https://www.dwds.de/wb/staubsaugen,Verb,,,0
stechen,https://www.dwds.de/wb/stechen,Verb,,,0
Steckdose,https://www.dwds.de/wb/Steckdose,Substantiv,fem.,die,0
stecken,https://www.dwds.de/wb/stecken#1,Verb,,,0
stecken,https://www.dwds.de/wb/stecken#2,Verb,,,0
Stecker,https://www.dwds.de/wb/Stecker,Substantiv,mask.,der,0
stehen bleiben,https://www.dwds.de/wb/stehen%20bleiben,Verb,,,0
stehenbleiben,https://www.dwds.de/wb/stehenbleiben,Verb,,,0
stehlen,https://www.dwds.de/wb/stehlen,Verb,,,0
steigen,https://www.dwds.de/wb/steigen,Verb,,,0
steil,https://www.dwds.de/wb/steil,Adjektiv,,,0
Stein,https://www.dwds.de/wb/Stein,Substantiv,mask.,der,0
Stempel,https://www.dwds.de/wb/Stempel,Substantiv,mask.,der,0
Stern,https://www.dwds.de/wb/Stern,Substantiv,mask.,der,0
Steuer,https://www.dwds.de/wb/Steuer#2,Substantiv,fem.,die,0
Steward,https://www.dwds.de/wb/Steward,Substantiv,mask.,der,0
Stewardess,https://www.dwds.de/wb/Stewardess,Substantiv,fem.,die,0
Stiege,https://www.dwds.de/wb/Stiege#1,Substantiv,fem.,die,0
Stiegenhaus,https://www.dwds.de/wb/Stiegenhaus,Substantiv,neutr.,das,0
Stil,https://www.dwds.de/wb/Stil,Substantiv,mask.,der,0
stilistisch,https://www.dwds.de/wb/stilistisch,Adjektiv,,,0
still,https://www.dwds.de/wb/still,Adjektiv,,,0
Stimme,https://www.dwds.de/wb/Stimme,Substantiv,fem.,die,0
stimmen,https://www.dwds.de/wb/stimmen,Verb,,,0
Stimmung,https://www.dwds.de/wb/Stimmung,Substantiv,fem.,die,0
stinken,https://www.dwds.de/wb/stinken,Verb,,,0
Stoff,https://www.dwds.de/wb/Stoff,Substantiv,mask.,der,0
stolz,https://www.dwds.de/wb/stolz,Adjektiv,,,0
stoppen,https://www.dwds.de/wb/stoppen,Verb,,,0
strafbar,https://www.dwds.de/wb/strafbar,Adjektiv,,,0
Strafe,https://www.dwds.de/wb/Strafe,Substantiv,fem.,die,0
Strafzettel,https://www.dwds.de/wb/Strafzettel,Substantiv,mask.,der,0
Strecke,https://www.dwds.de/wb/Strecke,Substantiv,fem.,die,0
Streichholz,https://www.dwds.de/wb/Streichholz,Substantiv,neutr.,das,0
Streik,https://www.dwds.de/wb/Streik,Substantiv,mask.,der,0
streiken,https://www.dwds.de/wb/streiken,Verb,,,0
Streit,https://www.dwds.de/wb/Streit,Substantiv,mask.,der,0
Strom,https://www.dwds.de/wb/Strom,Substantiv,mask.,der,0
Strumpf,https://www.dwds.de/wb/Strumpf,Substantiv,mask.,der,0
Studie,https://www.dwds.de/wb/Studie,Substantiv,fem.,die,0
Studierende,https://www.dwds.de/wb/Studierende,Substantiv,"fem., mask.","die, der",0
Studio,https://www.dwds.de/wb/Studio,Substantiv,neutr.,das,0
Stufe,https://www.dwds.de/wb/Stufe,Substantiv,fem.,die,0
stumm,https://www.dwds.de/wb/stumm,Adjektiv,,,0
Sturm,https://www.dwds.de/wb/Sturm,Substantiv,mask.,der,0
städtisch,https://www.dwds.de/wb/st%C3%A4dtisch,Adjektiv,,,0
ständig,https://www.dwds.de/wb/st%C3%A4ndig,Adjektiv,,,0
Störung,https://www.dwds.de/wb/St%C3%B6rung,Substantiv,fem.,die,0
stürzen,https://www.dwds.de/wb/st%C3%BCrzen,Verb,,,0
Sucht,https://www.dwds.de/wb/Sucht,Substantiv,fem.,die,0
Suchtmittel,https://www.dwds.de/wb/Suchtmittel,Substantiv,neutr.,das,0
Summe,https://www.dwds.de/wb/Summe,Substantiv,fem.,die,0
Symbol,https://www.dwds.de/wb/Symbol,Substantiv,neutr.,das,0
System,https://www.dwds.de/wb/System,Substantiv,neutr.,das,0
Szene,https://www.dwds.de/wb/Szene,Substantiv,fem.,die,0
sämtlich,https://www.dwds.de/wb/s%C3%A4mtlich,Indefinitpronomen,,,0
Sänger,https://www.dwds.de/wb/S%C3%A4nger,Substantiv,mask.,der,0
Sängerin,https://www.dwds.de/wb/S%C3%A4ngerin,Substantiv,fem.,die,0
süchtig,https://www.dwds.de/wb/s%C3%BCchtig,Adjektiv,,,0
Tabelle,https://www.dwds.de/wb/Tabelle,Substantiv,fem.,die,0
Tagesablauf,https://www.dwds.de/wb/Tagesablauf,Substantiv,mask.,der,0
Tal,https://www.dwds.de/wb/Tal,Substantiv,neutr.,das,0
Talent,https://www.dwds.de/wb/Talent,Substantiv,neutr.,das,0
tanken,https://www.dwds.de/wb/tanken,Verb,,,0
Tankstelle,https://www.dwds.de/wb/Tankstelle,Substantiv,fem.,die,0
Tante,https://www.dwds.de/wb/Tante,Substantiv,fem.,die,0
Tanz,https://www.dwds.de/wb/Tanz,Substantiv,mask.,der,0
Taschentuch,https://www.dwds.de/wb/Taschentuch,Substantiv,neutr.,das,0
Tastatur,https://www.dwds.de/wb/Tastatur,Substantiv,fem.,die,0
Taste,https://www.dwds.de/wb/Taste,Substantiv,fem.,die,0
Tat,https://www.dwds.de/wb/Tat,Substantiv,fem.,die,0
Tatsache,https://www.dwds.de/wb/Tatsache,Substantiv,fem.,die,0
tatsächlich,https://www.dwds.de/wb/tats%C3%A4chlich,Adjektiv,,,0
taub,https://www.dwds.de/wb/taub,Adjektiv,,,0
tauchen,https://www.dwds.de/wb/tauchen,Verb,,,0
Technik,https://www.dwds.de/wb/Technik,Substantiv,fem.,die,0
technisch,https://www.dwds.de/wb/technisch,Adjektiv,,,0
Technologie,https://www.dwds.de/wb/Technologie,Substantiv,fem.,die,0
Teilnahme,https://www.dwds.de/wb/Teilnahme,Substantiv,fem.,die,0
Teilnehmer,https://www.dwds.de/wb/Teilnehmer,Substantiv,mask.,der,0
Teilnehmerin,https://www.dwds.de/wb/Teilnehmerin,Substantiv,fem.,die,0
teilweise,https://www.dwds.de/wb/teilweise,Adjektiv,,,0
Teilzeit,https://www.dwds.de/wb/Teilzeit,Substantiv,fem.,die,0
Temperatur,https://www.dwds.de/wb/Temperatur,Substantiv,fem.,die,0
Tempo,https://www.dwds.de/wb/Tempo#1,Substantiv,neutr.,das,0
Teppich,https://www.dwds.de/wb/Teppich,Substantiv,mask.,der,0
Terminkalender,https://www.dwds.de/wb/Terminkalender,Substantiv,mask.,der,0
Terrasse,https://www.dwds.de/wb/Terrasse,Substantiv,fem.,die,0
testen,https://www.dwds.de/wb/testen,Verb,,,0
theoretisch,https://www.dwds.de/wb/theoretisch,Adjektiv,,,0
Theorie,https://www.dwds.de/wb/Theorie,Substantiv,fem.,die,0
Therapie,https://www.dwds.de/wb/Therapie,Substantiv,fem.,die,0
Tierpark,https://www.dwds.de/wb/Tierpark,Substantiv,mask.,der,0
tippen,https://www.dwds.de/wb/tippen#1,Verb,,,0
Tod,https://www.dwds.de/wb/Tod,Substantiv,mask.,der,0
